PG.ProteinGroups,PG.Genes,[1] Day0_1.raw.PG.Quantity,[2] Day0_2.raw.PG.Quantity,[3] Day0_3.raw.PG.Quantity,[4] Day0_4.raw.PG.Quantity,[5] Day0_5.raw.PG.Quantity,[6] Day0_6.raw.PG.Quantity,[7] Day28_1.raw.PG.Quantity,[8] Day28_2.raw.PG.Quantity,[9] Day28_3.raw.PG.Quantity,[10] Day28_4.raw.PG.Quantity,[11] Day28_5.raw.PG.Quantity,[12] Day28_6.raw.PG.Quantity,[13] Day03_1.raw.PG.Quantity,[14] Day03_2.raw.PG.Quantity,[15] Day03_3.raw.PG.Quantity,[16] Day03_4.raw.PG.Quantity,[17] Day03_5.raw.PG.Quantity,[18] Day03_6.raw.PG.Quantity,[19] Day07_1.raw.PG.Quantity,[20] Day07_2.raw.PG.Quantity,[21] Day07_3.raw.PG.Quantity,[22] Day07_4.raw.PG.Quantity,[23] Day07_5.raw.PG.Quantity,[24] Day07_6.raw.PG.Quantity,[25] Day10_1.raw.PG.Quantity,[26] Day10_2.raw.PG.Quantity,[27] Day10_3.raw.PG.Quantity,[28] Day10_4.raw.PG.Quantity,[29] Day10_5.raw.PG.Quantity,[30] Day10_6.raw.PG.Quantity,[31] Day14_1.raw.PG.Quantity,[32] Day14_2.raw.PG.Quantity,[33] Day14_3.raw.PG.Quantity,[34] Day14_4.raw.PG.Quantity,[35] Day14_5.raw.PG.Quantity,[36] Day14_6.raw.PG.Quantity,[37] Day21_1.raw.PG.Quantity,[38] Day21_2.raw.PG.Quantity,[39] Day21_3.raw.PG.Quantity,[40] Day21_4.raw.PG.Quantity,[41] Day21_5.raw.PG.Quantity,[42] Day21_6.raw.PG.Quantity
Q9H008,LHPP,13453.99707,11365.43945,13961.3623,12745.03223,15827.67383,14021.90234,12561.28516,11307.05664,13902.85938,10885.49023,19577.99805,13536.60742,11223.43457,11546.43164,11410.50586,10111.49414,11160.61914,9725.897461,6663.259766,6303.154297,9067.444336,8442.634766,7954.083008,9807.307617,12139.10352,10683.86133,13898.09961,7360.336426,9423.15332,7997.100098,13232.88184,12896.50586,12495.53125,11173.38672,11404.86621,12701.09375,10123.44629,10964.98438,10107.04395,9443.772461,8318.095703,8476.354492
Q9H015,SLC22A4,9858.358398,6809.052246,6161.157227,5838.12793,7094.967773,6094.92334,557.4730835,NaN,NaN,2162.851074,NaN,NaN,1756.68335,952.6459961,1679.425659,NaN,NaN,1035.06665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.277612686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,356.418457,NaN,NaN,306.6451721,NaN
Q9H019,MTFR1L,16460.00977,11547.75977,11858.72168,14516.5332,13686.22559,11352.01758,86046.20313,90317.86719,48545.39453,80409.71094,82110.58594,80031.71094,17337.14453,19300.80664,12169.04785,13921.2207,22021.82813,11372.98828,47072.20703,44823.86328,38121.25781,52168.28516,54933.33984,47207.96094,56812.19141,49547.92188,58166.25391,54613.29297,67266.25,60189.54688,66650.8125,66581.99219,58320.96875,58436.33203,56413.97266,50646.46094,72989.96094,73317.24219,66585.05469,71765.79688,72686.08594,76674.79688
Q9H061,TMEM126A,5163.772461,4509.918945,6427.385254,5974.633301,6458.007813,4947.229004,16407.32617,18423.99414,14236.53906,17195.30664,13684.02734,14559.08301,5202.381348,3109.998291,5392.736328,3917.200928,5295.185059,8293.40625,7529.367188,10471.33105,16278.09766,13650.33105,13077.49121,12330.05371,15210.87012,12732.59863,10736.4541,13754.04004,9107.620117,14371.21191,14578.25195,17106.30469,16313.40527,16186.13379,16301.38184,14977.28125,17301.30859,14253.50391,16458.83789,15792.32324,15631.17578,16473.79297
Q9H089,LSG1,56523.01563,46352.05469,49122.91797,49159.79688,48523.16797,47455.28125,12802.08105,13320.9375,14108.93652,13074.52734,12253.58203,12322.66992,21852.49805,23225.45117,23173.11328,21606.71875,23295.88672,23684.63867,8704.660156,9811.873047,11060.9209,10917.24707,11037.14844,10524.33594,10985.11816,9443.355469,9021.139648,10389.11523,10206.53711,9035.984375,10602.14453,9524.171875,9650.428711,8090.244141,10416.58301,9378.833984,10499.52637,9478.12207,10165.19336,9387.476563,9641.40332,11173.60742
Q9H0A0,NAT10,175421.125,198914.7188,218407.125,192159.4844,200737.0469,212761.5938,38377.84375,40401.41797,54018.73438,36331.85156,37125.05078,35624.89844,168990.8594,145018.7188,161615.3438,140470.3125,131173.5313,168082.6719,88985.5625,89872.74219,87278.66406,92807.40625,78570.55469,81993.21875,52828.21875,58359.27344,50026.39844,54053.73828,40523.89063,47748.89063,38439.99609,37248.09375,43830.625,48371.75391,40377.23047,49309.9375,55711.12891,47354.29688,56388.41016,49426.16016,50823.6875,48398.30469
Q9H0B6,KLC2,33541.6875,32764.71484,30574.73633,29818.67773,30411.69727,31034.93945,156092.3281,157391.6094,162572.9688,176695.9844,182444.6719,164666.2031,58330.54297,66058.61719,43259.71484,51743.46875,58227.97266,37853.03125,132026.6719,144745.8438,115296.3125,138185.2344,149345.7344,147062.0469,196839.4531,183470.5,219427.5469,187433.5,196545.2031,194847.8281,189758.1719,192948.8281,178741.8438,181807.9531,170682.0156,183139.6094,158074.0313,170529.8125,141076.3594,167379.875,157180.5625,151676.5
Q9H0C8,ILKAP,16699.16602,27986.37109,25986.91211,13870.4834,27786.06641,27424.56641,22449.15234,16894.95898,15315.50098,17471.38867,18568.21875,17577.82031,50060.84375,57034.12891,62928.57422,58769.57422,33787.52344,58251.90625,23042.375,27952.67969,29946.97656,27307.93164,27944.92578,21490.90039,14033.87695,10153.52734,12730.55664,14655.93359,17865.85547,18009.07813,17452.94922,17446.42383,14925.06934,17481.66992,17853.74414,13284.99512,15615.53906,13355.83496,13648.3877,16103.99805,15066.70117,15415.52441
Q9H0D6,XRN2,288398.8125,355658.5313,372436.25,294549.7813,325443.5938,332426.4063,68834.08594,64365.37109,84721.84375,78866.85156,68840.9375,73396.64063,299935.75,286585.375,285517.2188,299334.4063,243383.7031,302116.7188,134199.875,133207.75,150108.0625,146300.8125,140466.125,139288.5313,108028.6563,107365.1016,107444.8125,103269.4922,101671.8438,103711,95743.8125,96248.13281,101217.25,104713.6875,101106.2031,84636.4375,85832.07031,82557.24219,83653.01563,76026.98438,81985.99219,78026.15625
Q9H0E2,TOLLIP,35189.96094,27091.55469,29841.26758,30461.51367,26754.23828,25590.09961,103402.7109,108683.6641,99002.21094,106471.1094,118377.6953,107608.2266,43350.29688,41859.22266,42720.66797,41163.37891,63940.23047,26258,66892.22656,69285.77344,60320.75391,68366.33594,72644.89063,63897.29688,86810.46875,84619.32031,96219.86719,81635.64844,107078.8047,78384.42969,104391.7422,106049.5547,97279.85938,82830.55469,93565.32813,95570.83594,93877.78906,97844.30469,93116.67969,100383.5391,103866.0625,92146.88281
Q9H0E7,USP44,14398.64355,3027.511963,5864.911621,5735.688965,3589.177734,16542.71289,921138.25,887356.625,57403.43359,96984.30469,24111.96484,15278.97656,1624.051392,5726.022461,1709.679688,4274.043945,558.1952515,6532.776367,27745.95703,15096.13867,9712.28418,NaN,NaN,14512.36816,10159.62109,4338.371582,9456.936523,3253.045898,5991.316895,15681.57227,NaN,13689.24121,28779.40039,12983.51367,4602.895996,27558.91211,3488.564941,41178.17969,5724.39502,9335.344727,22892.91406,NaN
Q9H0F6,SHARPIN,20049.13867,2390.160889,1906.712036,10139.94238,5536.444824,5803.997559,30736.4707,22803.5332,51517.69922,10711.37207,37766.10938,12448.64258,1018.246521,NaN,6317.325684,3624.811768,7126.189453,5238.238281,27442.69727,8774.341797,8888.958984,15599.80957,8217.834961,NaN,15716.4043,12015.17383,10518.84375,13881.56543,4468.328125,11675.9707,21449.72461,18983.98047,18390.41602,12078.79492,20387.51367,11013.64258,11742.89746,5592.716797,22914.42773,13085.37207,8116.721191,19037.48242
Q9H0H3,KLHL25,6136.185547,5244.344727,6744.204102,7853.136719,6551.432617,7805.715332,4233.86377,4272.003418,4249.864746,4973.791504,3726.807373,3608.253906,22046.68164,22600.7793,26302.04688,21609.4375,13846.67773,32375.27148,9081.364258,8172.547852,12944.94727,10328.96289,8953.585938,5686.604492,9071.526367,8683.511719,5418.040527,6907.901367,7368.496582,5237.829102,5168.809082,4269.825684,4989.597656,5233.599609,4998.094727,5469.26123,6915.020508,6695.221191,4661.409668,6148.938477,5327.213867,6179.848145
Q9H0H5,RACGAP1,19927.23828,3529.396484,5080.07959,4670.034668,3856.136963,3499.26416,NaN,5.10439539,7484.120117,695.3625488,4.451810837,NaN,3674.516602,2967.311279,3186.45166,1724.380371,2779.915283,9740.421875,5708.552734,5.066455841,2401.303467,3155.329834,1447.13208,1388.642822,6272.432129,NaN,NaN,NaN,NaN,9.830136299,NaN,NaN,2171.601318,NaN,NaN,1707.964111,NaN,NaN,NaN,NaN,NaN,NaN
Q9H0K1,SIK2,1389.772217,846.9729614,930.3528442,1157.084595,505.3075562,848.09552,1174.540405,563.5281982,1003.739746,NaN,NaN,NaN,1146.871338,213.8757019,NaN,NaN,1034.381958,NaN,NaN,422.9478149,NaN,752.4105225,459.4857788,338.509613,NaN,NaN,NaN,851.1502075,NaN,1516.46875,NaN,1116.914551,1276.805298,1573.71582,NaN,758.6903076,1309.960327,1236.090698,NaN,1064.017456,1589.961304,NaN
Q9H0K6,PUS7L,49920.92188,46228.125,47679.92188,53643.16797,49262.05469,48406.23438,7085.201172,7778.325684,12412.90723,7883.372559,34433.91016,9095.101563,19193.61523,16539.10742,15193.02441,17354.53516,18022.23438,22820.92578,5822.749512,10144.95215,10413.56348,9955.838867,9416.644531,11403.31055,6160.229004,5281.865723,7419.029785,8364.927734,6843.615234,7873.137695,3687.310059,5895.941895,4809.000977,5650.600586,7905.365234,6662.083008,3646.887695,5041.358887,7075.758789,6877.175293,8697.396484,4850.100098
Q9H0L4,CSTF2T,34162.99609,3386.579102,4181.541504,9709.319336,4458.912109,7156.023926,2163.935791,1880.270386,NaN,NaN,NaN,2329.723877,11178.59473,5701.498535,9499.737305,6095.302734,18757.77539,5507.391602,6800.261719,2789.961182,6049.185059,4402.60498,4055.738281,3079.272217,7300.388184,2890.567383,3428.561523,4621.559082,5798.42041,4726.966309,2590.81665,4556.532227,4771.974121,4777.453125,3724.302979,529.3352661,3320.430664,3582.300049,2229.39502,NaN,3432.927734,3724.385742
Q9H0M0,WWP1,4305.53125,1541.968628,1972.015381,1853.661621,1497.893311,2170.976074,3823.553711,3698.484375,3978.883057,4054.347656,2515.072998,3354.147705,1229.674805,336.9828796,1557.251709,NaN,1539.000122,1320.889648,NaN,NaN,1577.330078,1914.829712,1442.193848,NaN,3164.072021,2586.032715,1269.613892,2747.52417,2100.001709,1996.994873,2743.568848,2252.336914,3187.40332,3596.300049,2818.124268,2251.653076,3611.50293,3062.750732,3392.692871,1975.789063,1952.976685,2916.063965
Q9H0P0;X6RM59,NT5C3A,21652.87695,24895.82422,21732.61133,19027.13672,23261.61719,19011.07813,26035.58398,28269.41992,24862.46484,24334.87109,26351.33008,26898.05273,14717.2959,13315.73438,15661.77246,13697.30762,15705.75195,16728.39063,18082.60938,13340.33691,14388.97363,15524.78125,13486.93164,14697.78711,15703.74902,16101.7666,15640.62012,17849.71289,14911.56152,16640.33398,15890.24023,14896.02734,20440.88672,15583.07422,14531.93945,13284.70898,20325.39648,17571.99414,21457.13281,19876.39844,20787.34961,22184.16992
Q9H0Q0,FAM49A,6738.035156,4348.31543,4030.672852,5850.959961,6564.460449,5374.166016,40652.78125,46026.63281,41614.58984,37170.68359,41257.14063,41431.55859,11628.91992,12529.23535,15786.43262,17251.24805,13736.21777,13736.35938,34602.79297,45042.23828,38649.625,35960.60938,40472.34766,37365.47266,43221.82813,44846.77734,38991.75,40682.05469,47042.18359,39402.53516,33682.03125,34572.3125,33018.67188,33232.46875,36196.05469,35562.75781,33831.01953,37110.85547,35544.30469,32181.30664,34031.32813,37886.28906
Q9H0R4,HDHD2,18928.78906,15228.77148,14958.33398,17517.74805,19814.48633,15728.14746,55251.38672,57729.46094,35530.23828,64552.08984,55477.58984,65388.17578,16419.9707,19038.51758,22235.73828,11150.71777,23023.82422,24612.09961,21461.09961,24107.29492,38300.38672,29153.99219,25979.98828,25010.46094,47099.99219,49912.77344,38667.72656,45258.72656,51032.99609,50421.91016,60418.40234,60611.95703,50433.26563,52267.07813,57577.31641,57147.55859,62011.29688,58360.80859,58563.46094,56123.25391,57469.54297,54630.66797
Q9H0R6,QRSL1,32235.07617,21165.06445,24189.28516,32663.92773,25655.18164,25415.18945,15266.58203,13550.62012,13855.08301,14171.65918,12645.86035,13306.64648,16498.13281,15415.47949,18067.50977,12922.31348,22343.10352,15407.58105,10564.08301,9259.714844,13642.43555,12605.24512,12686.58789,11417.62207,15669.8418,14520.56055,11418.36035,13982.80566,11343.58301,13473.07715,12566.37305,14866.0752,13389.83789,14136.20117,13332.76563,12586.41504,14098.00098,13655.80469,14140.47559,12560.42188,15140.67871,17122.07031
Q9H0S4,DDX47,129871.7188,141908.125,141072.1875,135396.125,139261.3594,137880.6563,30185.3125,29820.39258,29926.00977,28117.13672,22917.875,26034.65039,109348.1719,100237.9766,89046.75,105593.7344,92149.67969,103798.3594,44659.55469,50744.09766,48376.09766,53291.32422,45254.13672,42597.14844,32196.89844,37181.63672,26278.53125,32320.76367,24233.7793,29160.92773,26839.15234,23686.375,25448.92773,30439.5625,27947.92578,24743.65625,30173.6543,20577.8457,25514.21875,24105.88867,30109.02148,27899.30273
Q9H0U6,MRPL18,8001.965332,1730.362671,6556.804688,8756.682617,7377.580566,6730.284668,3009.928711,NaN,3558.774414,2963.952393,4815.013184,3132.456299,3933.633057,3647.536621,2012.862061,5764.805664,5857.694824,3015.187256,719.0820923,3064.483398,2949.827637,4421.431152,3245.950928,238.7554779,3661.457275,3227.666016,4781.394043,3198.720947,2564.814697,2347.203369,3504.127197,3343.632813,3041.583984,2461.05835,2448.347656,1701.064941,1971.685547,18.30966377,2759.933105,375.3952332,1613.13855,1144.973633
Q9H0U9,TSPYL1,8165.851074,11152.40039,10676.6416,9074.043945,9246.733398,12120.67676,3494.556152,2405.817627,3070.580078,3836.503906,1950.901123,4224.837402,4348.266113,4549.305664,2282.440186,2121.54541,2624.124756,1542.409668,3171.280762,2278.380371,2571.773438,3532.75,3165.793213,4486.603516,2368.160156,1923.798096,3611.474365,2109.769287,476.4541931,2063.355469,1408.486816,2494.376221,1311.223145,1604.390015,1779.470703,1614.84729,2103.166504,1796.748169,1224.302979,2640.727295,2008.076294,1821.436768
Q9H0V9,LMAN2L,21550.00586,26869.17188,32690.875,16407.52734,26302.2168,30058.29492,24311.22266,26036.05273,29417.51758,23051.39648,22561.34961,17803.62109,24723.82227,21457.29297,28559.52734,15655.12598,16640.88281,24595.94922,28504.78711,17132.73828,22814.92969,22416.73633,20669.68164,22548.41016,18606.94727,19960.86719,21495.13477,18624.75977,18403.23242,22015.00586,21355.08398,21736.57031,21290.18164,25264.68555,18107.28711,15350.5625,23782.2832,19251.55859,24960.18945,22299.13672,22789.05469,21118.20508
Q9H0W5,CCDC8,8017.270508,1527.599976,3127.544189,7169.588379,3853.651123,3585.596924,NaN,NaN,NaN,NaN,12342.26172,NaN,3762.725098,7196.512695,3657.218262,8177.540039,6923.470215,3087.525391,2591.516357,7898.887695,6125.296387,7641.356445,5935.650879,2531.427734,1100.44458,900.3275146,NaN,2144.753662,NaN,NaN,NaN,NaN,7890.136719,1377.13147,NaN,925.8470459,NaN,8095.157715,6391.905762,NaN,8120.047852,NaN
Q9H0W8,SMG9,48382.39844,36288.96094,36696.39453,45451.60547,37895.45313,38422.05859,35630.57031,38373.21875,35943.69922,35145.38281,32676.57227,34253.07422,26579.53711,27592.05664,19735.9082,26472.6543,32817.13672,23503.85156,20529.50195,30620.9707,29138.60742,33619.63281,34613.28125,25350.30469,38714.01953,38219.90234,32649.32227,37609.41016,32673.28125,37690.04688,38704.13281,40036.38281,37890.1875,36646.94141,36718.80469,34139.83984,34458.37109,33798.99609,33108.40625,36669.58203,37955.99219,36400.25781
Q9H0X9,OSBPL5,16536.40234,16677.61914,16654.66016,20692.66602,17656.12109,17760.91992,79313.50781,72325.83594,99918.90625,73625.78906,65306.22266,69868.19531,67211.03125,56401.04688,45343.70703,48785.17578,49218.85156,64781.65234,113684.5859,92698.5625,91726.77344,89616.48438,84093.625,94718.39063,79293.24219,85795.38281,78604.49219,80283.23438,82586.875,74706.65625,75137.44531,72800.02344,76615.125,80421.55469,79342.29688,79756.5,78300.78906,77551.25,85004.60156,73789.4375,73901,75081.92188
Q9H0Z9,RBM38,4207.694336,1095.952515,482.0778809,1086.75061,462.6947327,567.8112793,994.4827881,6478.651855,NaN,NaN,2257.012939,2802.244385,NaN,NaN,NaN,1382.613403,837.9117432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4394.953125,NaN,3363.901123,NaN,NaN,NaN,4138.687988,950.7774658,NaN,NaN,NaN,NaN
Q9H115,NAPB,1761.671997,7231.626465,5147.662109,3155.910645,1662.064331,934.1131592,87411.0625,96818.20313,64377.20313,92760.5,95817.32813,95290.3125,5818.173828,5019.020996,6892.712402,3800.064209,7644.177734,8656.730469,21587.11328,21484.92969,35807.76172,23682.11328,24190.9043,23653.07617,52821.66016,43179.20313,48606.32813,42042.24219,44732.21875,52120.07422,76041.64063,76511.58594,83854.92969,66351.88281,72641.25781,62353.52344,91812.78906,81478.34375,96495.85156,86491.10938,88663.17188,82648.125
Q9H160,ING2,7923.586914,6205.743164,8569.163086,3573.052734,6074.434082,9952.943359,2204.09082,NaN,1751.342285,823.8684082,795.6364136,NaN,8405.274414,6671.18457,2355.26001,2756.045166,466.6609802,3933.959717,1350.675659,NaN,883.4185181,2189.341309,590.694397,726.855835,1011.231873,1011.301086,NaN,1862.628906,1151.380493,774.1404419,1719.098877,879.5834351,1961.597656,1320.417358,1577.193481,1067.986084,2527.658447,402.2724304,2014.170898,984.8684692,485.4839172,586.6546631
Q9H1A4,ANAPC1,177604.6875,137124.375,155142.7031,168924.3438,140611.2344,145161.5938,48557.06641,51360.92578,39200.54688,42971.71484,67352.99219,48789.19141,115779.8281,109904.5547,115285.2656,102481.4063,126698.0781,134999.125,66246.35938,54072.21484,67235.02344,54181.63672,66226.10156,71300.72656,60042.81641,59568.88672,50934.17188,60249.4375,54814.67578,60118.07031,58987.98438,58328.40625,58774.76563,55326.58203,63040.98438,47356.98047,61409.42188,61415.16797,55584.91406,54968.83203,57064.64453,53050.49609
Q9H1B5,XYLT2,12008.28613,7816.553223,7852.344727,10655.39063,8506.592773,6923.240234,NaN,NaN,NaN,NaN,NaN,NaN,1598.989624,1094.442871,787.0291138,NaN,1205.666138,1096.834961,NaN,NaN,385.9895325,683.4107056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9H1B7,IRF2BPL,93255.24219,86043.64844,79500.61719,82671.52344,80570.23438,77710.70313,32912.28906,33098.73828,25298.36328,33214.40625,33721.21875,38310.91406,16590.69141,16807.84766,9892.55957,10747.74023,15768.15723,10683.97168,6167.750977,6883.927246,10828.85156,9741.828125,12268.70117,8955.443359,21594.36328,17875.04492,17264.14453,18285.99805,20811.65234,19795.63477,24079.43555,20538.33008,21491.5918,21665.59375,18680.54102,17065.66406,26155.4043,25888.55469,26440.20703,27394.48438,28869.49414,28977.65625
Q9H1C4,UNC93B1,28131.58008,10236.16016,9816.978516,11372.37695,6990.035156,9407.933594,371928,259409.6563,74966.08594,30992.91016,72576.73438,NaN,14899.18066,11401.56445,29004.15234,28732.16016,18301.60547,12276.25195,23287.91406,247752.4063,188528.4063,178966.4688,39859.01172,175174.5625,159002.2656,85964.46094,35366.10156,67512,189838.6094,95394.21875,NaN,NaN,140727.8125,63479.97656,NaN,207158.4063,89124.55469,NaN,NaN,NaN,102548.9219,87320.48438
Q9H1D9,POLR3F,50842.34766,45800.79688,46025.80078,48632.89063,51604.34375,47056.77344,18278.16211,18407.55469,16654.16016,16239.04199,20785.60938,15307.4502,45320.57813,47630.00781,33919.77734,45974.67969,51135.00391,38199.16016,15107.24707,24312.20898,19483.74805,22057.33984,19881.0957,16488.63281,22620.57813,19547.60742,19464.73047,20713.39453,24954.68359,17404.39648,22598.95703,23585.30273,21607.36914,21845.04492,17595.23438,15606.86426,17009.46484,16523.5,16605.15039,15827.23926,19442.68555,13401.48438
Q9H1E3,NUCKS1,53057.69141,3226.473389,5252.245605,22560.0957,10937.92871,3086.785156,4903.198242,534.1452637,NaN,NaN,NaN,620.3878784,758.3717041,7792.177246,3424.365479,NaN,9740.798828,3679.05249,NaN,NaN,195.5684052,4750.411133,3936.814697,5980.884766,5958.572754,NaN,5684.801758,NaN,3781.690918,375.0818481,NaN,NaN,1803.049316,4311.556152,NaN,1021.819702,1551.004639,4662.043457,1021.790405,NaN,997.7870483,1244.573975
Q9H1E5,TMX4,47379.71875,20941.59375,21041.28711,19350.0625,64282.41406,24276.86328,233430.9375,236670.8125,290094.3438,250464.1563,307075.5938,266630.9688,62450.19531,79924.02344,84479.82031,76449.03125,74907.05469,76168.6875,366635.1563,255794.7656,138317.5469,145515.4844,112885.1406,323424.4063,117247.7422,125140.8047,289940.0938,95171.45313,167581.7656,127254.4766,172778.4063,243042.7031,131860.3125,91139.67969,123757.0938,287038.3438,158526.75,205839.8906,126447.3203,187118.2813,162353.4375,169235.8281
Q9H1I8,ASCC2,34326.01953,36822.51172,39686.55469,32119.76172,35224.79688,34813.04297,12494.52734,13987.90918,20289.45508,14927.3418,14549.23145,11829.47949,37567.01953,42778.77344,44988.27734,43053.88281,37858.22656,43469.20703,19535.4668,17845.13477,23489.74023,23354.95117,23956.80664,18959.23633,19940.23633,21714.56836,18908.11719,22446.71875,17906.90039,20583.79688,19193.9668,17138.0918,17341.18164,17868.70508,16352.45215,14874.02832,11143.29785,13157.77148,14293.43555,11771.67969,13812.31641,12097.08203
Q9H1K0,RBSN,5182.884277,2362.623291,3532.225098,5399.731445,3710.31958,3300.54248,8536.435547,6802.996582,8054.659668,7875.942871,6663.697266,5201.325195,4067.145508,3105.279053,2307.33374,2542.401855,5910.689453,2151.752197,1757.077271,1768.217041,2043.645508,2885.305908,3178.724365,2372.286133,5629.519531,4967.061523,3521.002441,5839.771484,5802.640625,4951.834961,6370.137207,6701.533691,6392.118164,6324.171875,5857.610352,4976.169434,5426.014648,4800.733887,5062.602051,4840.358398,5714.80957,4907.320313
Q9H1K6,TLNRD1,NaN,NaN,NaN,NaN,NaN,NaN,6325.61377,6004.033203,5888.980469,7984.068848,5867.908691,6129.36377,5130.030762,NaN,3095.95752,1337.735474,1623.512085,1101.575562,NaN,2103.331543,NaN,5043.224609,3425.282715,379.6492004,6503.192383,5231.210938,3299.569092,4870.044922,5973.616699,6325.883301,6651.003418,5979.599121,5168.114746,4879.297852,5291.703125,4139.533203,6087.178711,6865.858398,7061.019531,7018.411621,7928.138184,7831.722168
Q9H1U4,MEGF9,NaN,NaN,NaN,NaN,NaN,NaN,11774.95313,8391.145508,5546.831543,11080.41406,11386.13281,8969.8125,NaN,NaN,NaN,NaN,NaN,NaN,1573.592651,1948.575439,2492.760742,3283.005371,2574.043701,NaN,4666.774902,3178.800049,3915.67749,2858.343506,3617.335693,3454.047852,7953.379883,5632.251465,7185.609863,8180.433105,7844.256348,4736.513672,9295.207031,7591.519043,8502.691406,10720.84961,8876.014648,7894.061035
Q9H1V8,SLC6A17,4149.463379,4845.792969,5033.152344,NaN,5278.94873,3280.458984,4295.48291,1770.473755,12120.24902,3124.669434,3740.663086,4467.202148,NaN,NaN,NaN,4476.381836,NaN,NaN,NaN,2030.105713,NaN,NaN,NaN,NaN,1600.83313,NaN,NaN,NaN,NaN,NaN,3177.705566,7494.429199,NaN,2566.897461,3640.210205,NaN,9419.607422,2671.415527,7076.401855,1406.25708,2391.031982,11538.66309
Q9H1X3,DNAJC25,1285.454956,1464.305176,2117.562256,479.3631287,280.6752319,2416.671631,412.7851563,1024.688721,0.971303642,NaN,NaN,NaN,1755.47229,1909.691284,2359.824707,NaN,1371.700439,1543.102295,1393.005859,1123.636108,567.7919922,741.0663452,666.7669067,609.6053467,NaN,NaN,0.831782877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.990617275,NaN,808.4545288,NaN,NaN,0.983116865,107.6289063
Q9H1Y0,ATG5,11774.63672,8776.141602,8270.110352,10162.82617,8193.853516,6970.148438,4294.916992,3607.058838,1102.721802,3041.519531,3496.030029,4143.268555,5443.617188,4663.239258,6766.287598,3784.942627,6548.626465,6278.014648,5237.584473,4092.998535,6574.350586,5096.669922,4645.049805,4689.145996,6770.76416,6475.09082,5938.867188,5721.6875,6878.850098,5977.119141,6476.314453,7371.254883,6337.536133,5518.171875,6389.59375,5341.686035,5011.851563,4351.734375,6226.293457,4834.283691,5718.363281,4822.487793
